month,division,line,delays,is_weekend,delay_rate_line,category_flag_infra
2024-04-01,B DIVISION,F,77,0,1.3819829148596365,1
2024-04-01,B DIVISION,F,67,0,1.3819829148596365,1
2024-04-01,B DIVISION,F,356,0,1.3819829148596365,1
2024-04-01,B DIVISION,F,14,0,1.3819829148596365,1
2024-04-01,B DIVISION,F,165,0,1.3819829148596365,1
2024-04-01,B DIVISION,F,61,0,1.3819829148596365,1
2024-04-01,B DIVISION,F,75,0,1.3819829148596365,1
2024-04-01,B DIVISION,F,32,0,1.3819829148596365,1
2024-04-01,B DIVISION,F,257,0,1.3819829148596365,0
2024-04-01,B DIVISION,F,90,0,1.3819829148596365,0
2024-04-01,B DIVISION,F,673,0,1.3819829148596365,0
2024-04-01,B DIVISION,F,56,0,1.3819829148596365,0
2024-04-01,B DIVISION,F,117,0,1.3819829148596365,0
2024-04-01,B DIVISION,F,256,0,1.3819829148596365,0
2024-04-01,B DIVISION,F,112,0,1.3819829148596365,0
2024-04-01,B DIVISION,F,17,1,1.3819829148596365,0
2024-04-01,B DIVISION,F,1,1,1.3819829148596365,1
2024-04-01,B DIVISION,F,16,1,1.3819829148596365,1
2024-04-01,B DIVISION,F,12,1,1.3819829148596365,1
2024-04-01,B DIVISION,F,11,1,1.3819829148596365,1
2024-04-01,B DIVISION,F,9,1,1.3819829148596365,1
2024-04-01,B DIVISION,F,11,1,1.3819829148596365,1
2024-04-01,B DIVISION,F,4,1,1.3819829148596365,0
2024-04-01,B DIVISION,F,86,1,1.3819829148596365,0
2024-04-01,B DIVISION,F,127,1,1.3819829148596365,0
2024-04-01,B DIVISION,F,10,1,1.3819829148596365,0
2024-04-01,B DIVISION,F,7,1,1.3819829148596365,0
2024-04-01,B DIVISION,F,47,1,1.3819829148596365,0
2024-04-01,B DIVISION,F,9,1,1.3819829148596365,0
2024-04-01,B DIVISION,G,47,0,0.6951019316020386,0
2024-04-01,B DIVISION,G,5,0,0.6951019316020386,1
2024-04-01,B DIVISION,G,5,0,0.6951019316020386,1
2024-04-01,B DIVISION,G,35,0,0.6951019316020386,1
2024-04-01,B DIVISION,G,22,0,0.6951019316020386,1
2024-04-01,B DIVISION,G,30,0,0.6951019316020386,1
2024-04-01,B DIVISION,G,3,0,0.6951019316020386,1
2024-04-01,B DIVISION,G,20,0,0.6951019316020386,1
2024-04-01,B DIVISION,G,48,0,0.6951019316020386,1
2024-04-01,B DIVISION,G,5,0,0.6951019316020386,1
2024-04-01,B DIVISION,G,7,0,0.6951019316020386,1
2024-04-01,B DIVISION,G,103,0,0.6951019316020386,0
2024-04-01,B DIVISION,G,53,0,0.6951019316020386,0
2024-04-01,B DIVISION,G,277,0,0.6951019316020386,0
2024-04-01,B DIVISION,G,37,0,0.6951019316020386,0
2024-04-01,B DIVISION,G,4,0,0.6951019316020386,0
2024-04-01,B DIVISION,G,101,0,0.6951019316020386,0
2024-04-01,B DIVISION,G,20,0,0.6951019316020386,0
2024-04-01,B DIVISION,G,16,1,0.6951019316020386,0
2024-04-01,B DIVISION,G,1,1,0.6951019316020386,1
2024-04-01,B DIVISION,G,2,1,0.6951019316020386,1
2024-04-01,B DIVISION,G,14,1,0.6951019316020386,1
2024-04-01,B DIVISION,G,28,1,0.6951019316020386,1
2024-04-01,B DIVISION,G,3,1,0.6951019316020386,1
2024-04-01,B DIVISION,G,10,1,0.6951019316020386,0
2024-04-01,B DIVISION,G,1,1,0.6951019316020386,0
2024-04-01,B DIVISION,G,71,1,0.6951019316020386,0
2024-04-01,B DIVISION,G,2,1,0.6951019316020386,0
2024-04-01,B DIVISION,G,25,1,0.6951019316020386,0
2024-04-01,B DIVISION,G,4,1,0.6951019316020386,0
2024-04-01,A DIVISION,GS,2,0,0.24533948864973068,1
2024-04-01,A DIVISION,GS,5,0,0.24533948864973068,1
2024-04-01,A DIVISION,GS,3,0,0.24533948864973068,0
2024-04-01,A DIVISION,GS,2,0,0.24533948864973068,0
2024-04-01,A DIVISION,GS,19,1,0.24533948864973068,1
2024-04-01,A DIVISION,GS,2,1,0.24533948864973068,1
2024-04-01,A DIVISION,GS,4,1,0.24533948864973068,0
2024-04-01,B DIVISION,JZ,43,0,0.6579008607645824,0
2024-04-01,B DIVISION,JZ,18,0,0.6579008607645824,0
2024-04-01,B DIVISION,JZ,31,0,0.6579008607645824,0
2024-04-01,B DIVISION,JZ,17,0,0.6579008607645824,1
2024-04-01,B DIVISION,JZ,24,0,0.6579008607645824,1
2024-04-01,B DIVISION,JZ,4,0,0.6579008607645824,1
2024-04-01,B DIVISION,JZ,8,0,0.6579008607645824,1
2024-04-01,B DIVISION,JZ,3,0,0.6579008607645824,1
2024-04-01,B DIVISION,JZ,1,0,0.6579008607645824,1
2024-04-01,B DIVISION,JZ,46,0,0.6579008607645824,1
2024-04-01,B DIVISION,JZ,6,0,0.6579008607645824,1
2024-04-01,B DIVISION,JZ,101,0,0.6579008607645824,1
2024-04-01,B DIVISION,JZ,60,0,0.6579008607645824,1
2024-04-01,B DIVISION,JZ,12,0,0.6579008607645824,1
2024-04-01,B DIVISION,JZ,131,0,0.6579008607645824,0
2024-04-01,B DIVISION,JZ,46,0,0.6579008607645824,0
2024-04-01,B DIVISION,JZ,260,0,0.6579008607645824,0
2024-04-01,B DIVISION,JZ,17,0,0.6579008607645824,0
2024-04-01,B DIVISION,JZ,7,0,0.6579008607645824,0
2024-04-01,B DIVISION,JZ,157,0,0.6579008607645824,0
2024-04-01,B DIVISION,JZ,26,0,0.6579008607645824,0
2024-04-01,B DIVISION,JZ,33,1,0.6579008607645824,0
2024-04-01,B DIVISION,JZ,9,1,0.6579008607645824,0
2024-04-01,B DIVISION,JZ,2,1,0.6579008607645824,1
2024-04-01,B DIVISION,JZ,4,1,0.6579008607645824,1
2024-04-01,B DIVISION,JZ,1,1,0.6579008607645824,1
2024-04-01,B DIVISION,JZ,11,1,0.6579008607645824,1
2024-04-01,B DIVISION,JZ,1,1,0.6579008607645824,1
2024-04-01,B DIVISION,JZ,2,1,0.6579008607645824,1
2024-04-01,B DIVISION,JZ,23,1,0.6579008607645824,1
2024-04-01,B DIVISION,JZ,4,1,0.6579008607645824,1
2024-04-01,B DIVISION,JZ,14,1,0.6579008607645824,0
2024-04-01,B DIVISION,JZ,9,1,0.6579008607645824,0
2024-04-01,B DIVISION,JZ,110,1,0.6579008607645824,0
2024-04-01,B DIVISION,JZ,6,1,0.6579008607645824,0
2024-04-01,B DIVISION,JZ,11,1,0.6579008607645824,0
2024-04-01,B DIVISION,JZ,72,1,0.6579008607645824,0
2024-04-01,B DIVISION,JZ,10,1,0.6579008607645824,0
2024-04-01,B DIVISION,L,84,0,0.8108762440925281,0
2024-04-01,B DIVISION,L,4,0,0.8108762440925281,0
2024-04-01,B DIVISION,L,8,0,0.8108762440925281,0
2024-04-01,B DIVISION,L,4,0,0.8108762440925281,1
2024-04-01,B DIVISION,L,14,0,0.8108762440925281,1
2024-04-01,B DIVISION,L,23,0,0.8108762440925281,1
2024-04-01,B DIVISION,L,85,0,0.8108762440925281,1
2024-04-01,B DIVISION,L,2,0,0.8108762440925281,1
2024-04-01,B DIVISION,L,270,0,0.8108762440925281,1
2024-04-01,B DIVISION,L,222,0,0.8108762440925281,1
2024-04-01,B DIVISION,L,45,0,0.8108762440925281,1
2024-04-01,B DIVISION,L,17,0,0.8108762440925281,1
2024-04-01,B DIVISION,L,4,0,0.8108762440925281,1
2024-04-01,B DIVISION,L,4,0,0.8108762440925281,0
2024-04-01,B DIVISION,L,63,0,0.8108762440925281,0
2024-04-01,B DIVISION,L,336,0,0.8108762440925281,0
2024-04-01,B DIVISION,L,16,0,0.8108762440925281,0
2024-04-01,B DIVISION,L,139,0,0.8108762440925281,0
2024-04-01,B DIVISION,L,42,0,0.8108762440925281,0
2024-04-01,B DIVISION,L,13,0,0.8108762440925281,0
2024-04-01,B DIVISION,L,4,1,0.8108762440925281,0
2024-04-01,B DIVISION,L,30,1,0.8108762440925281,1
2024-04-01,B DIVISION,L,2,1,0.8108762440925281,1
2024-04-01,B DIVISION,L,8,1,0.8108762440925281,1
2024-04-01,B DIVISION,L,4,1,0.8108762440925281,1
2024-04-01,B DIVISION,L,3,1,0.8108762440925281,1
2024-04-01,B DIVISION,L,10,1,0.8108762440925281,0
2024-04-01,B DIVISION,L,40,1,0.8108762440925281,0
2024-04-01,B DIVISION,L,1,1,0.8108762440925281,0
2024-04-01,B DIVISION,L,22,1,0.8108762440925281,0
2024-04-01,B DIVISION,L,5,1,0.8108762440925281,0
2024-04-01,B DIVISION,M,56,0,0.7011570327919125,0
2024-04-01,B DIVISION,M,17,0,0.7011570327919125,0
2024-04-01,B DIVISION,M,10,0,0.7011570327919125,0
2024-04-01,B DIVISION,M,6,0,0.7011570327919125,1
2024-04-01,B DIVISION,M,4,0,0.7011570327919125,1
2024-04-01,B DIVISION,M,32,0,0.7011570327919125,1
2024-04-01,B DIVISION,M,24,0,0.7011570327919125,1
2024-04-01,B DIVISION,M,50,0,0.7011570327919125,1
2024-04-01,B DIVISION,M,14,0,0.7011570327919125,1
2024-04-01,B DIVISION,M,150,0,0.7011570327919125,1
2024-04-01,B DIVISION,M,4,0,0.7011570327919125,1
2024-04-01,B DIVISION,M,177,0,0.7011570327919125,1
2024-04-01,B DIVISION,M,31,0,0.7011570327919125,1
2024-04-01,B DIVISION,M,58,0,0.7011570327919125,1
2024-04-01,B DIVISION,M,9,0,0.7011570327919125,1
2024-04-01,B DIVISION,M,226,0,0.7011570327919125,0
2024-04-01,B DIVISION,M,11,0,0.7011570327919125,0
2024-04-01,B DIVISION,M,94,0,0.7011570327919125,0
2024-04-01,B DIVISION,M,46,0,0.7011570327919125,0
2024-04-01,B DIVISION,M,44,0,0.7011570327919125,0
2024-04-01,B DIVISION,M,236,0,0.7011570327919125,0
2024-04-01,B DIVISION,M,28,0,0.7011570327919125,0
2024-04-01,B DIVISION,M,11,1,0.7011570327919125,0
2024-04-01,B DIVISION,M,5,1,0.7011570327919125,0
2024-04-01,B DIVISION,M,2,1,0.7011570327919125,1
2024-04-01,B DIVISION,M,44,1,0.7011570327919125,1
2024-04-01,B DIVISION,M,15,1,0.7011570327919125,1
2024-04-01,B DIVISION,M,11,1,0.7011570327919125,0
2024-04-01,B DIVISION,M,84,1,0.7011570327919125,0
2024-04-01,B DIVISION,M,2,1,0.7011570327919125,0
2024-04-01,B DIVISION,M,2,1,0.7011570327919125,0
2024-04-01,B DIVISION,M,39,1,0.7011570327919125,0
2024-04-01,B DIVISION,N,120,0,1.4460441993827735,0
2024-04-01,B DIVISION,N,18,0,1.4460441993827735,0
2024-04-01,B DIVISION,N,5,0,1.4460441993827735,0
2024-04-01,B DIVISION,N,16,0,1.4460441993827735,1
2024-04-01,B DIVISION,N,54,0,1.4460441993827735,1
2024-04-01,B DIVISION,N,35,0,1.4460441993827735,1
2024-04-01,B DIVISION,N,81,0,1.4460441993827735,1
2024-04-01,B DIVISION,N,84,0,1.4460441993827735,1
2024-04-01,B DIVISION,N,8,0,1.4460441993827735,1
2024-04-01,B DIVISION,N,396,0,1.4460441993827735,1
2024-04-01,B DIVISION,N,45,0,1.4460441993827735,1
2024-04-01,B DIVISION,N,44,0,1.4460441993827735,1
2024-04-01,B DIVISION,N,65,0,1.4460441993827735,1
2024-04-01,B DIVISION,N,3,0,1.4460441993827735,1
2024-04-01,B DIVISION,N,22,0,1.4460441993827735,1
2024-04-01,B DIVISION,N,224,0,1.4460441993827735,0
2024-04-01,B DIVISION,N,14,0,1.4460441993827735,0
2024-04-01,B DIVISION,N,491,0,1.4460441993827735,0
2024-04-01,B DIVISION,N,86,0,1.4460441993827735,0
2024-04-01,B DIVISION,N,54,0,1.4460441993827735,0
2024-04-01,B DIVISION,N,294,0,1.4460441993827735,0
2024-04-01,B DIVISION,N,36,0,1.4460441993827735,0
2024-04-01,B DIVISION,N,32,1,1.4460441993827735,0
2024-04-01,B DIVISION,N,2,1,1.4460441993827735,1
2024-04-01,B DIVISION,N,4,1,1.4460441993827735,1
2024-04-01,B DIVISION,N,5,1,1.4460441993827735,1
2024-04-01,B DIVISION,N,2,1,1.4460441993827735,1
2024-04-01,B DIVISION,N,58,1,1.4460441993827735,1
2024-04-01,B DIVISION,N,15,1,1.4460441993827735,1
2024-04-01,B DIVISION,N,7,1,1.4460441993827735,1
2024-04-01,B DIVISION,N,2,1,1.4460441993827735,1
2024-04-01,B DIVISION,N,47,1,1.4460441993827735,0
2024-04-01,B DIVISION,N,104,1,1.4460441993827735,0
2024-04-01,B DIVISION,N,204,1,1.4460441993827735,0
2024-04-01,B DIVISION,N,3,1,1.4460441993827735,0
2024-04-01,B DIVISION,N,17,1,1.4460441993827735,0
2024-04-01,B DIVISION,N,47,1,1.4460441993827735,0
2024-04-01,B DIVISION,N,6,1,1.4460441993827735,0
2024-04-01,B DIVISION,Q,59,0,1.0202808692726708,0
2024-04-01,B DIVISION,Q,9,0,1.0202808692726708,0
2024-04-01,B DIVISION,Q,2,0,1.0202808692726708,0
2024-04-01,B DIVISION,Q,20,0,1.0202808692726708,1
2024-04-01,B DIVISION,Q,13,0,1.0202808692726708,1
2024-04-01,B DIVISION,Q,48,0,1.0202808692726708,1
2024-04-01,B DIVISION,Q,87,0,1.0202808692726708,1
2024-04-01,B DIVISION,Q,48,0,1.0202808692726708,1
2024-04-01,B DIVISION,Q,14,0,1.0202808692726708,1
2024-04-01,B DIVISION,Q,166,0,1.0202808692726708,1
2024-04-01,B DIVISION,Q,38,0,1.0202808692726708,1
2024-04-01,B DIVISION,Q,34,0,1.0202808692726708,1
2024-04-01,B DIVISION,Q,38,0,1.0202808692726708,1
2024-04-01,B DIVISION,Q,8,0,1.0202808692726708,1
2024-04-01,B DIVISION,Q,141,0,1.0202808692726708,0
2024-04-01,B DIVISION,Q,3,0,1.0202808692726708,0
2024-04-01,B DIVISION,Q,282,0,1.0202808692726708,0
2024-04-01,B DIVISION,Q,13,0,1.0202808692726708,0
2024-04-01,B DIVISION,Q,18,0,1.0202808692726708,0
2024-04-01,B DIVISION,Q,240,0,1.0202808692726708,0
2024-04-01,B DIVISION,Q,56,0,1.0202808692726708,0
2024-04-01,B DIVISION,Q,26,1,1.0202808692726708,0
2024-04-01,B DIVISION,Q,2,1,1.0202808692726708,1
2024-04-01,B DIVISION,Q,6,1,1.0202808692726708,1
2024-04-01,B DIVISION,Q,1,1,1.0202808692726708,1
2024-04-01,B DIVISION,Q,77,1,1.0202808692726708,1
2024-04-01,B DIVISION,Q,21,1,1.0202808692726708,1
2024-04-01,B DIVISION,Q,32,1,1.0202808692726708,1
2024-04-01,B DIVISION,Q,2,1,1.0202808692726708,1
2024-04-01,B DIVISION,Q,36,1,1.0202808692726708,0
2024-04-01,B DIVISION,Q,1,1,1.0202808692726708,0
2024-04-01,B DIVISION,Q,67,1,1.0202808692726708,0
2024-04-01,B DIVISION,Q,1,1,1.0202808692726708,0
2024-04-01,B DIVISION,Q,69,1,1.0202808692726708,0
2024-04-01,B DIVISION,Q,57,1,1.0202808692726708,0
2024-04-01,B DIVISION,Q,2,1,1.0202808692726708,0
2024-04-01,B DIVISION,R,119,0,0.8171148070038227,0
2024-04-01,B DIVISION,R,2,0,0.8171148070038227,0
2024-04-01,B DIVISION,R,11,0,0.8171148070038227,1
2024-04-01,B DIVISION,R,61,0,0.8171148070038227,1
2024-04-01,B DIVISION,R,46,0,0.8171148070038227,1
2024-04-01,B DIVISION,R,95,0,0.8171148070038227,1
2024-04-01,B DIVISION,R,12,0,0.8171148070038227,1
2024-04-01,B DIVISION,R,207,0,0.8171148070038227,1
2024-04-01,B DIVISION,R,18,0,0.8171148070038227,1
2024-04-01,B DIVISION,R,105,0,0.8171148070038227,1
2024-04-01,B DIVISION,R,63,0,0.8171148070038227,1
2024-04-01,B DIVISION,R,80,0,0.8171148070038227,1
2024-04-01,B DIVISION,R,7,0,0.8171148070038227,1
2024-04-01,B DIVISION,R,211,0,0.8171148070038227,0
2024-04-01,B DIVISION,R,30,0,0.8171148070038227,0
2024-04-01,B DIVISION,R,280,0,0.8171148070038227,0
2024-04-01,B DIVISION,R,77,0,0.8171148070038227,0
2024-04-01,B DIVISION,R,68,0,0.8171148070038227,0
2024-04-01,B DIVISION,R,235,0,0.8171148070038227,0
2024-04-01,B DIVISION,R,80,0,0.8171148070038227,0
2024-04-01,B DIVISION,R,52,1,0.8171148070038227,0
2024-04-01,B DIVISION,R,6,1,0.8171148070038227,1
2024-04-01,B DIVISION,R,1,1,0.8171148070038227,1
2024-04-01,B DIVISION,R,3,1,0.8171148070038227,1
2024-04-01,B DIVISION,R,53,1,0.8171148070038227,1
2024-04-01,B DIVISION,R,16,1,0.8171148070038227,1
2024-04-01,B DIVISION,R,5,1,0.8171148070038227,1
2024-04-01,B DIVISION,R,52,1,0.8171148070038227,0
2024-04-01,B DIVISION,R,80,1,0.8171148070038227,0
2024-04-01,B DIVISION,R,100,1,0.8171148070038227,0
2024-04-01,B DIVISION,R,2,1,0.8171148070038227,0
2024-04-01,B DIVISION,R,11,1,0.8171148070038227,0
2024-04-01,B DIVISION,R,65,1,0.8171148070038227,0
2024-04-01,B DIVISION,R,22,1,0.8171148070038227,0
2024-04-01,B DIVISION,S Fkln,12,0,0.15204207156303465,0
2024-04-01,B DIVISION,S Fkln,3,0,0.15204207156303465,1
2024-04-01,B DIVISION,S Fkln,10,0,0.15204207156303465,1
2024-04-01,B DIVISION,S Fkln,47,0,0.15204207156303465,1
2024-04-01,B DIVISION,S Fkln,18,0,0.15204207156303465,0
2024-04-01,B DIVISION,S Fkln,8,0,0.15204207156303465,0
2024-04-01,B DIVISION,S Fkln,3,1,0.15204207156303465,1
2024-04-01,B DIVISION,S Fkln,3,1,0.15204207156303465,0
2024-04-01,B DIVISION,S Fkln,2,1,0.15204207156303465,0
2024-04-01,B DIVISION,S Rock,87,0,0.20167002951736457,0
2024-04-01,B DIVISION,S Rock,1,0,0.20167002951736457,1
2024-04-01,B DIVISION,S Rock,1,0,0.20167002951736457,1
2024-04-01,B DIVISION,S Rock,3,0,0.20167002951736457,0
2024-04-01,B DIVISION,S Rock,9,0,0.20167002951736457,0
2024-04-01,B DIVISION,S Rock,5,0,0.20167002951736457,0
2024-04-01,B DIVISION,S Rock,11,1,0.20167002951736457,0
2024-04-01,B DIVISION,S Rock,1,1,0.20167002951736457,0
2024-04-01,B DIVISION,S Rock,3,1,0.20167002951736457,0
2024-04-01,B DIVISION,S Rock,1,1,0.20167002951736457,0
2024-04-01,B DIVISION,S Rock,1,1,0.20167002951736457,0
2024-03-01,A DIVISION,1,44,0,1.0255343165079474,0
2024-03-01,A DIVISION,1,42,0,1.0255343165079474,0
2024-03-01,A DIVISION,1,41,0,1.0255343165079474,1
2024-03-01,A DIVISION,1,70,0,1.0255343165079474,1
2024-03-01,A DIVISION,1,30,0,1.0255343165079474,1
2024-03-01,A DIVISION,1,43,0,1.0255343165079474,1
2024-03-01,A DIVISION,1,1,0,1.0255343165079474,1
2024-03-01,A DIVISION,1,72,0,1.0255343165079474,1
2024-03-01,A DIVISION,1,198,0,1.0255343165079474,1
2024-03-01,A DIVISION,1,14,0,1.0255343165079474,1
2024-03-01,A DIVISION,1,125,0,1.0255343165079474,1
2024-03-01,A DIVISION,1,117,0,1.0255343165079474,1
2024-03-01,A DIVISION,1,22,0,1.0255343165079474,1
2024-03-01,A DIVISION,1,275,0,1.0255343165079474,0
2024-03-01,A DIVISION,1,65,0,1.0255343165079474,0
2024-03-01,A DIVISION,1,413,0,1.0255343165079474,0
2024-03-01,A DIVISION,1,13,0,1.0255343165079474,0
2024-03-01,A DIVISION,1,42,0,1.0255343165079474,0
2024-03-01,A DIVISION,1,315,0,1.0255343165079474,0
2024-03-01,A DIVISION,1,60,0,1.0255343165079474,0
2024-03-01,A DIVISION,1,13,1,1.0255343165079474,0
2024-03-01,A DIVISION,1,6,1,1.0255343165079474,0
2024-03-01,A DIVISION,1,11,1,1.0255343165079474,1
2024-03-01,A DIVISION,1,3,1,1.0255343165079474,1
2024-03-01,A DIVISION,1,2,1,1.0255343165079474,1
2024-03-01,A DIVISION,1,3,1,1.0255343165079474,1
2024-03-01,A DIVISION,1,1,1,1.0255343165079474,1
2024-03-01,A DIVISION,1,18,1,1.0255343165079474,1
2024-03-01,A DIVISION,1,17,1,1.0255343165079474,1
2024-03-01,A DIVISION,1,12,1,1.0255343165079474,1
2024-03-01,A DIVISION,1,35,1,1.0255343165079474,0
2024-03-01,A DIVISION,1,4,1,1.0255343165079474,0
2024-03-01,A DIVISION,1,38,1,1.0255343165079474,0
2024-03-01,A DIVISION,1,61,1,1.0255343165079474,0
2024-03-01,A DIVISION,1,54,1,1.0255343165079474,0
2024-03-01,A DIVISION,1,8,1,1.0255343165079474,0
2024-03-01,A DIVISION,2,43,0,1.1860152562409947,0
2024-03-01,A DIVISION,2,18,0,1.1860152562409947,0
2024-03-01,A DIVISION,2,1,0,1.1860152562409947,0
2024-03-01,A DIVISION,2,9,0,1.1860152562409947,1
2024-03-01,A DIVISION,2,28,0,1.1860152562409947,1
2024-03-01,A DIVISION,2,5,0,1.1860152562409947,1
2024-03-01,A DIVISION,2,11,0,1.1860152562409947,1
2024-03-01,A DIVISION,2,10,0,1.1860152562409947,1
2024-03-01,A DIVISION,2,2,0,1.1860152562409947,1
2024-03-01,A DIVISION,2,199,0,1.1860152562409947,1
2024-03-01,A DIVISION,2,13,0,1.1860152562409947,1
2024-03-01,A DIVISION,2,86,0,1.1860152562409947,1
2024-03-01,A DIVISION,2,83,0,1.1860152562409947,1
2024-03-01,A DIVISION,2,42,0,1.1860152562409947,1
2024-03-01,A DIVISION,2,445,0,1.1860152562409947,0
2024-03-01,A DIVISION,2,6,0,1.1860152562409947,0
2024-03-01,A DIVISION,2,6,0,1.1860152562409947,0
2024-03-01,A DIVISION,2,449,0,1.1860152562409947,0
2024-03-01,A DIVISION,2,12,0,1.1860152562409947,0
2024-03-01,A DIVISION,2,98,0,1.1860152562409947,0
2024-03-01,A DIVISION,2,314,0,1.1860152562409947,0
2024-03-01,A DIVISION,2,156,0,1.1860152562409947,0
2024-03-01,A DIVISION,2,16,1,1.1860152562409947,0
2024-03-01,A DIVISION,2,47,1,1.1860152562409947,0
2024-03-01,A DIVISION,2,1,1,1.1860152562409947,1
2024-03-01,A DIVISION,2,7,1,1.1860152562409947,1
2024-03-01,A DIVISION,2,16,1,1.1860152562409947,1
2024-03-01,A DIVISION,2,4,1,1.1860152562409947,1
2024-03-01,A DIVISION,2,2,1,1.1860152562409947,1
2024-03-01,A DIVISION,2,56,1,1.1860152562409947,1
2024-03-01,A DIVISION,2,24,1,1.1860152562409947,1
2024-03-01,A DIVISION,2,29,1,1.1860152562409947,1
2024-03-01,A DIVISION,2,437,1,1.1860152562409947,0
2024-03-01,A DIVISION,2,16,1,1.1860152562409947,0
2024-03-01,A DIVISION,2,120,1,1.1860152562409947,0
2024-03-01,A DIVISION,2,46,1,1.1860152562409947,0
2024-03-01,A DIVISION,2,80,1,1.1860152562409947,0
2024-03-01,A DIVISION,2,27,1,1.1860152562409947,0
2024-03-01,A DIVISION,3,31,0,0.7128522478240096,0
2024-03-01,A DIVISION,3,20,0,0.7128522478240096,0
2024-03-01,A DIVISION,3,5,0,0.7128522478240096,1
2024-03-01,A DIVISION,3,16,0,0.7128522478240096,1
2024-03-01,A DIVISION,3,11,0,0.7128522478240096,1
2024-03-01,A DIVISION,3,11,0,0.7128522478240096,1
2024-03-01,A DIVISION,3,4,0,0.7128522478240096,1
2024-03-01,A DIVISION,3,113,0,0.7128522478240096,1
2024-03-01,A DIVISION,3,3,0,0.7128522478240096,1
2024-03-01,A DIVISION,3,51,0,0.7128522478240096,1
2024-03-01,A DIVISION,3,43,0,0.7128522478240096,1
2024-03-01,A DIVISION,3,15,0,0.7128522478240096,1
2024-03-01,A DIVISION,3,253,0,0.7128522478240096,0
2024-03-01,A DIVISION,3,2,0,0.7128522478240096,0
2024-03-01,A DIVISION,3,63,0,0.7128522478240096,0
2024-03-01,A DIVISION,3,13,0,0.7128522478240096,0
2024-03-01,A DIVISION,3,47,0,0.7128522478240096,0
2024-03-01,A DIVISION,3,141,0,0.7128522478240096,0
2024-03-01,A DIVISION,3,73,0,0.7128522478240096,0
2024-03-01,A DIVISION,3,12,1,0.7128522478240096,0
2024-03-01,A DIVISION,3,7,1,0.7128522478240096,0
2024-03-01,A DIVISION,3,5,1,0.7128522478240096,1
2024-03-01,A DIVISION,3,7,1,0.7128522478240096,1
2024-03-01,A DIVISION,3,101,1,0.7128522478240096,1
2024-03-01,A DIVISION,3,2,1,0.7128522478240096,1
2024-03-01,A DIVISION,3,17,1,0.7128522478240096,1
2024-03-01,A DIVISION,3,197,1,0.7128522478240096,0
2024-03-01,A DIVISION,3,51,1,0.7128522478240096,0
2024-03-01,A DIVISION,3,167,1,0.7128522478240096,0
2024-03-01,A DIVISION,3,46,1,0.7128522478240096,0
2024-03-01,A DIVISION,3,51,1,0.7128522478240096,0
2024-03-01,A DIVISION,3,14,1,0.7128522478240096,0
2024-03-01,A DIVISION,4,56,0,1.0138646745462148,0
2024-03-01,A DIVISION,4,1,0,1.0138646745462148,0
2024-03-01,A DIVISION,4,38,0,1.0138646745462148,1
2024-03-01,A DIVISION,4,4,0,1.0138646745462148,1
2024-03-01,A DIVISION,4,11,0,1.0138646745462148,1
2024-03-01,A DIVISION,4,12,0,1.0138646745462148,1
2024-03-01,A DIVISION,4,42,0,1.0138646745462148,1
2024-03-01,A DIVISION,4,5,0,1.0138646745462148,1
2024-03-01,A DIVISION,4,190,0,1.0138646745462148,1
2024-03-01,A DIVISION,4,49,0,1.0138646745462148,1
2024-03-01,A DIVISION,4,72,0,1.0138646745462148,1
2024-03-01,A DIVISION,4,44,0,1.0138646745462148,1
2024-03-01,A DIVISION,4,31,0,1.0138646745462148,1
2024-03-01,A DIVISION,4,254,0,1.0138646745462148,0
2024-03-01,A DIVISION,4,3,0,1.0138646745462148,0
2024-03-01,A DIVISION,4,196,0,1.0138646745462148,0
2024-03-01,A DIVISION,4,22,0,1.0138646745462148,0
2024-03-01,A DIVISION,4,227,0,1.0138646745462148,0
2024-03-01,A DIVISION,4,197,0,1.0138646745462148,0
2024-03-01,A DIVISION,4,106,0,1.0138646745462148,0
2024-03-01,A DIVISION,4,12,1,1.0138646745462148,0
2024-03-01,A DIVISION,4,2,1,1.0138646745462148,1
2024-03-01,A DIVISION,4,15,1,1.0138646745462148,1
2024-03-01,A DIVISION,4,8,1,1.0138646745462148,1
2024-03-01,A DIVISION,4,2,1,1.0138646745462148,1
2024-03-01,A DIVISION,4,135,1,1.0138646745462148,1
2024-03-01,A DIVISION,4,8,1,1.0138646745462148,1
2024-03-01,A DIVISION,4,1,1,1.0138646745462148,1
2024-03-01,A DIVISION,4,113,1,1.0138646745462148,0
2024-03-01,A DIVISION,4,2,1,1.0138646745462148,0
2024-03-01,A DIVISION,4,146,1,1.0138646745462148,0
2024-03-01,A DIVISION,4,8,1,1.0138646745462148,0
2024-03-01,A DIVISION,4,15,1,1.0138646745462148,0
2024-03-01,A DIVISION,4,99,1,1.0138646745462148,0
2024-03-01,A DIVISION,4,20,1,1.0138646745462148,0
2024-03-01,A DIVISION,5,25,0,0.8148552686230055,0
2024-03-01,A DIVISION,5,13,0,0.8148552686230055,0
2024-03-01,A DIVISION,5,4,0,0.8148552686230055,0
2024-03-01,A DIVISION,5,30,0,0.8148552686230055,1
2024-03-01,A DIVISION,5,19,0,0.8148552686230055,1
2024-03-01,A DIVISION,5,4,0,0.8148552686230055,1
2024-03-01,A DIVISION,5,13,0,0.8148552686230055,1
2024-03-01,A DIVISION,5,25,0,0.8148552686230055,1
